COMMUNE,NUM_POSTE,ALTI,NOM_USUEL,LAT_DG,NUM_DEP,LON_DG,ficheClimComplete,ficheClimReduite
SAINT-JOSEPH,97224004,65,ST-JOSEPH LEZARD,14.6585,972,-60.9985,0,1
SAINT-PIERRE,97225001,131,ST-PIERRE DEPAZ,14.757167,972,-61.166333,0,0
SAINT-PIERRE,97225007,27,ST-PIERRE,14.754667,972,-61.180333,0,1
SAINTE-ANNE,97226006,3,STE ANNE-SALINES,14.3975,972,-60.877833,0,0
SAINTE-MARIE,97228001,6,STE-MARIE GEND,14.774167,972,-60.986833,0,0
SAINTE-MARIE,97228004,170,STE-MARIE CONCO,14.758667,972,-60.994833,0,1
LA TRINITE,97230001,26,TRINITE-CARAVEL,14.7745,972,-60.875333,0,0
LA TRINITE,97230002,2,TRINITE-SPOUTOU,14.750667,972,-60.9235,0,0
LA TRINITE,97230007,142,TRINITE-RESERVOIR,14.737833,972,-60.977,0,1
LES TROIS-ILETS,97231002,6,TROIS-ILETS GOLF,14.5395,972,-61.046167,0,0
LE VAUCLIN,97232003,12,VAUCLIN,14.551833,972,-60.836667,1,1
REGINA,97301001,3,REGINA,4.314167,973,-52.131167,0,0
CAYENNE,97302005,5,CAYENNE SUZINI,4.929667,973,-52.290167,0,0
IRACOUBO,97303001,2,IRACOUBO,5.480167,973,-53.212333,0,0
KOUROU,97304001,48,ILE ROYALE,5.283333,973,-52.583333,0,1
KOUROU,97304003,17,KOUROU CSG,5.209167,973,-52.748,1,1
KOUROU,97304005,3,KOUROU PLAGE,5.168167,973,-52.6405,1,1
MACOURIA,97305001,4,TONATE,5.0145,973,-52.4735,0,0
MACOURIA,97305002,4,SOULA_SAPC,4.919167,973,-52.405333,0,0
MANA,97306007,3,MANA AERODROME,5.6635,973,-53.761667,0,0
MATOURY,97307001,4,CAYENNE-MATOURY,4.822333,973,-52.365333,1,1
MATOURY,97307003,6,LARIVOT,4.892833,973,-52.339167,0,0
SAINT-GEORGES,97308001,6,SAINT GEORGES,3.890667,973,-51.804667,1,1
REMIRE-MONTJOLY,97309005,3,DEGRAD CANNES,4.854167,973,-52.274833,0,0
ROURA,97310004,21,ROURA,4.728167,973,-52.3245,0,0
ROURA,97310006,6,CACAO,4.574,973,-52.471333,0,0
REGINA,97310009,290,MONTAGNE-DE-KAW,4.549333,973,-52.172833,0,0
SAINT-LAURENT-DU-MARONI,97311001,5,SAINT LAURENT,5.4855,973,-54.031667,0,0
SAINT-LAURENT-DU-MARONI,97311005,4,CHARVEIN,5.567167,973,-53.905833,0,1
SINNAMARY,97312002,4,SINNAMARY,5.374,973,-52.951833,0,0
SINNAMARY,97312006,4,SAVANE COMBI,5.335167,973,-52.953,0,1
MONTSINERY-TONNEGRANDE,97313001,3,MONTSINERY,4.891333,973,-52.492,0,0
SAUL,97352001,219,SAUL_SAPC,3.624,973,-53.208167,0,1
MARIPASOULA,97353001,106,MARIPASOULA,3.640167,973,-54.028333,0,1
MARIPASOULA,97353007,105,TALUEN_SAPC,3.381667,973,-54.0495,0,0
CAMOPI,97356001,63,CAMOPI_SAPC,3.171167,973,-52.337833,0,1
CAMOPI,97356003,118,TROIS_SAUTS_SAPC,2.257333,973,-52.874,0,0
GRAND-SANTI,97357001,48,GRAND SANTI_SAPC,4.2695,973,-54.375167,0,0
SAINT-ELIE,97358001,128,SAINT ELIE,4.825167,973,-53.2875,0,0
APATOU,97360003,16,APATOU,5.152333,973,-54.34,0,0
AWALA-YALIMAPO,97361001,2,AWALA-YALIMAPO,5.724833,973,-53.892,0,0
LES AVIRONS,97401520,908,LE TEVELAVE,-21.211667,974,55.361333,0,0
LES AVIRONS,97401540,180,LES AVIRONS - CIRAD,-21.2395,974,55.3275,1,1
BRAS-PANON,97402240,480,BELLEVUE BRAS-PANON,-21.005,974,55.622667,0,1
ENTRE-DEUX,97403410,1808,LE DIMITILE_SAPC,-21.189,974,55.4815,0,0
ENTRE-DEUX,97403435,510,BRAS-LONG_SAPC,-21.228333,974,55.474667,0,0
L'ETANG-SALE,97404540,19,PONT-MATHURIN,-21.265,974,55.38,1,1
PETITE-ILE,97405420,812,PITON-BLOC_SAPC,-21.321167,974,55.572333,1,1
PETITE-ILE,97405480,155,PETITE-ILE - CIRAD,-21.365333,974,55.558333,1,1
LA PLAINE-DES-PALMISTES,97406220,1032,PLAINE DES PALMISTES,-21.136167,974,55.627167,1,1
LE PORT,97407520,9,LE PORT,-20.946167,974,55.282,1,1
LA POSSESSION,97408540,915,DOS D'ANE - 1,-20.981,974,55.376167,0,1
LA POSSESSION,97408560,940,AURERE_SAPC,-21.018833,974,55.424833,0,0
LA POSSESSION,97408580,1415,LA NOUVELLE_SAPC,-21.076667,974,55.423333,0,0
LA POSSESSION,97408582,1027,DOS D'ANE,-20.9785,974,55.3905,0,0
SAINT-ANDRE,97409210,5,BOIS-ROUGE,-20.913667,974,55.641333,0,0
SAINT-ANDRE,97409230,16,LE COLOSSE,-20.9345,974,55.6645,0,1
SAINT-ANDRE,97409240,181,MENCIOL,-20.961167,974,55.625667,0,1
SAINT-BENOIT,97410202,16,BEAUVALLON,-21.008,974,55.693333,0,1
SAINT-BENOIT,97410238,43,SAINT-BENOIT,-21.058833,974,55.719333,1,1
SAINT-BENOIT,97410250,660,TAKAMAKA - PK12_SAPC,-21.076333,974,55.630833,0,0
SAINT-BENOIT,97410265,255,CHEMIN DE CEINTURE_SAPC,-21.076333,974,55.6855,0,0
SAINT-DENIS,97411132,38,CHAUDRON,-20.897,974,55.495,0,0
SAINT-DENIS,97411146,702,COLORADO_SAPC,-20.9105,974,55.4215,0,0
SAINT-DENIS,97411150,545,SAINT-FRANCOIS,-20.921333,974,55.456333,0,0
SAINT-DENIS,97411155,420,MONTAUBAN_SAPC,-20.938667,974,55.496833,0,0
SAINT-DENIS,97411164,1069,LE BRULE - VAL FLEURI_SAPC,-20.941667,974,55.4295,0,1
SAINT-DENIS,97411170,1834,PLAINE DES CHICOTS_SAPC,-20.987333,974,55.444833,0,0
SAINT-JOSEPH,97412302,2310,COMMERSON_SAPC,-21.208,974,55.643667,0,0
SAINT-JOSEPH,97412336,1085,GRAND-COUDE_SAPC,-21.301667,974,55.631333,0,1
SAINT-JOSEPH,97412340,505,GRAND-GALET,-21.311,974,55.6395,0,0
SAINT-JOSEPH,97412356,659,LA CRETE_SAPC,-21.3375,974,55.667667,0,0
SAINT-JOSEPH,97412384,13,ST-JOSEPH_SAPC,-21.385167,974,55.609667,1,1
SAINT-JOSEPH,97412801,13,ST JOSEPH-CIRAD,-21.385167,974,55.609667,0,0
SAINT-LEU,97413520,798,COLIMACONS,-21.130333,974,55.304667,1,1
SAINT-LEU,97413542,79,ST-LEU,-21.19,974,55.292333,0,0
SAINT-LEU,97413550,429,ETANG SAINT-LEU - CIRAD,-21.173333,974,55.308833,1,1
SAINT-LEU,97413580,530,PITON SAINT-LEU_SAPC,-21.215167,974,55.325833,1,1
SAINT-LOUIS,97414409,980,PLAINE DES MAKES_SAPC,-21.1995,974,55.409167,0,1
SAINT-LOUIS,97414431,365,LE GOL LES HAUTS - CIRAD,-21.245833,974,55.428,1,1
SAINT-LOUIS,97414451,863,LE TAPAGE - CIRAD,-21.224667,974,55.444167,0,0
SAINT-PAUL,97415516,595,BOIS DE NEFLES ST-PAUL_SAPC,-20.9975,974,55.341167,1,1
SAINT-PAUL,97415536,1200,PETITE-FRANCE,-21.045,974,55.342,1,1
SAINT-PAUL,97415541,750,TAN-ROUGE_SAPC,-21.069167,974,55.299667,0,0
SAINT-PAUL,97415550,147,L'ERMITAGE - CIRAD,-21.053,974,55.241333,1,1
SAINT-PAUL,97415557,1035,LE GUILLAUME,-21.064667,974,55.324333,0,0
SAINT-PAUL,97415566,2150,PITON-MAIDO,-21.076667,974,55.381167,1,1
SAINT-PAUL,97415590,5,POINTE DES TROIS-BASSINS,-21.105167,974,55.247667,1,1
SAINT-PAUL,97415592,746,TAN ROUGE-CIRAD,-21.069167,974,55.299667,0,0
SAINT-PIERRE,97416410,310,RAVINE DES CABRIS - CIRAD,-21.2745,974,55.475333,1,1
SAINT-PIERRE,97416415,61,PIERREFONDS - CIRAD,-21.309667,974,55.437833,1,1
SAINT-PIERRE,97416463,21,PIERREFONDS-AEROPORT,-21.32,974,55.4255,1,1
SAINT-PIERRE,97416465,156,LIGNE-PARADIS - CIRAD,-21.319167,974,55.485167,1,1
SAINT-PHILIPPE,97417340,91,LE TREMBLET,-21.317333,974,55.801,0,0
SAINT-PHILIPPE,97417360,114,LE BARIL,-21.359,974,55.732167,0,0
SAINTE-MARIE,97418110,8,GILLOT-AEROPORT,-20.892167,974,55.528667,1,1
SAINTE-MARIE,97418123,68,LA MARE - CIRAD,-20.9035,974,55.532,1,1
SAINTE-MARIE,97418170,1064,PLAINE DES FOUGERES_SAPC,-20.967333,974,55.527833,0,0
SAINTE-ROSE,97419310,144,RIVIERE DE L'EST - CIRAD,-21.120167,974,55.758667,0,0
SAINTE-ROSE,97419320,820,HAUTS DE SAINTE-ROSE_SAPC,-21.1595,974,55.763667,0,0
SAINTE-ROSE,97419350,181,GROS PITON SAINTE-ROSE,-21.1795,974,55.828833,0,1
SAINTE-ROSE,97419380,2245,BELLECOMBE-JACOB,-21.217833,974,55.687,1,1
SAINTE-SUZANNE,97420110,69,GRAND-HAZIER - CIRAD,-20.902833,974,55.586,0,0
SAINTE-SUZANNE,97420150,262,BAGATELLE_SAPC,-20.931,974,55.576667,0,1
SAINTE-SUZANNE,97420180,556,BRAS-PISTOLET_SAPC,-20.969,974,55.5875,0,1
SALAZIE,97421210,870,MARE A VIEILLE PLACE,-21.027833,974,55.512167,0,1
SALAZIE,97421220,1185,GRAND-ILET_SAPC,-21.028667,974,55.471667,0,0
SALAZIE,97421240,476,SALAZIE-VILLAGE_SAPC,-21.031667,974,55.5385,0,0
SALAZIE,97421260,1500,BELOUVE_SAPC,-21.060833,974,55.5365,0,0
SALAZIE,97421265,940,ILET A VIDOT_SAPC,-21.063167,974,55.510333,0,0
SALAZIE,97421270,975,HELL-BOURG,-21.066167,974,55.5245,0,1
LE TAMPON,97422440,1560,PLAINE DES CAFRES,-21.209167,974,55.572833,1,1
LE TAMPON,97422445,1210,BRAS-SEC,-21.205667,974,55.525167,0,0
LE TAMPON,97422455,835,PONT D'YVES,-21.231333,974,55.503167,0,0
LE TAMPON,97422465,860,LE TAMPON - CIRAD,-21.251667,974,55.530333,1,1
CILAOS,97424410,1197,CILAOS,-21.134167,974,55.471667,1,1
CILAOS,97424450,1067,ILET A CORDES_SAPC,-21.1535,974,55.438167,0,0
CILAOS,97424460,830,PALMISTE-ROUGE,-21.168667,974,55.4745,0,0
SAINT-PIERRE,97502001,21,ST-PIERRE,46.766333,975,-56.179167,1,1
ILES-EPARSES,98403001,3,GLORIEUSES,-11.582667,984,47.289667,0,0
ILES-EPARSES,98403002,9,JUAN DE NOVA,-17.054667,984,42.712,0,0
ILES-EPARSES,98403003,6,EUROPA,-22.344167,984,40.340667,0,0
ILES-EPARSES,98403004,7,TROMELIN,-15.887667,984,54.520667,0,1
TAAF,98404001,29,KERGUELEN,-49.352333,984,70.243333,1,1
TAAF,98404002,27,NOUVELLE AMSTERDAM,-37.795167,984,77.569167,0,1
TAAF,98404003,43,DUMONT D'URVILLE,-66.663167,984,140.001,0,0
TAAF,98404004,146,CROZET,-46.4325,984,51.856667,0,0
BANDRABOUA,98502001,60,DZOUMOGNE_SAPC,-12.715,985,45.105333,0,0
BANDRELE,98503001,26,BANDRELE,-12.915167,985,45.192667,0,1
DEMBENI,98507002,20,DEMBENI,-12.842333,985,45.182333,0,1
DZAOUDZI,98508001,7,PAMANDZI,-12.8055,985,45.282833,1,1
KOUNGOU,98510002,14,TREVANI,-12.7295,985,45.1925,0,0
MAMOUDZOU,98511001,65,MAMOUDZOU_SAPC,-12.7785,985,45.226,0,1
MAMOUDZOU,98511003,222,VAHIBE_SAPC,-12.795,985,45.167167,0,1
MTSAMBORO,98512001,75,MTZAMBORO,-12.684167,985,45.074333,0,0
OUANGANI,98514001,96,COCONI OUANGANI,-12.831,985,45.132667,0,0
ALO,98611001,35,MAOPOOPO,-14.308333,986,-178.116667,0,1
UVEA,98613001,30,HIHIFO,-13.239833,986,-176.194167,1,1
BORA-BORA,98714002,3,BORA-BORA-MOTU-AERO,-16.445167,987,-151.752,0,1
FAAA,98715002,2,FAAA,-17.555167,987,-149.614333,1,1
FAAA,98715003,338,FAAA 3,-17.566667,987,-149.573333,0,1
GAMBIER,98719005,91,MANGAREVA,-23.130167,987,-134.965333,1,1
HIVA-OA,98723001,51,HIVA-OA,-9.806,987,-139.035667,1,1
MAUPITI,98728001,16,PETEI,-16.4465,987,-152.248,0,1
MOOREA-MAIAO,98729003,100,PAOPAO 1,-17.523333,987,-149.811667,0,1
MOOREA-MAIAO,98729010,17,PAPETOAI 4,-17.521167,987,-149.849167,0,1
PAPARA,98734005,5,PAPARA 5,-17.770667,987,-149.4705,0,1
PAPEETE,98735002,39,PAPEETE 2,-17.546333,987,-149.5585,0,1
PUNAAUIA,98738006,10,PUNAAUIA 6,-17.634333,987,-149.598167,0,1
RAPA,98741001,2,RAPA,-27.618333,987,-144.334833,1,1
TAKAROA,98749001,2,TAKAROA,-14.456833,987,-145.025167,0,1
TAPUTAPUATEA,98750003,2,OPOA,-16.8265,987,-151.372833,0,1
UA-POU,98757004,170,HAKAHAU - KOKO,-9.382,987,-140.060167,0,1
BOULOUPARIS,98802003,53,BOURAKE,-21.9425,988,165.999833,0,1
BOURAIL,98803001,25,BOURAIL,-21.554833,988,165.493833,0,1
BOURAIL,98803003,2,NESSADIOU,-21.6205,988,165.480167,0,1
HOUAILOU,98808001,11,HOUAILOU P,-21.278333,988,165.628,0,1
KAALA-GOMEN,98810002,11,OUACO,-20.837,988,164.468833,0,1
KONE,98811001,9,KONE,-21.051333,988,164.8335,0,1
KOUMAC,98812001,25,KOUMAC,-20.558667,988,164.284167,1,1
LA FOA,98813001,12,LA FOA,-21.701333,988,165.814667,0,1
LIFOU,98814001,30,OUANAHAM,-20.777667,988,167.241167,0,1
LIFOU,98814003,10,CHEPENEHE,-20.785167,988,167.1515,0,1
LIFOU,98814006,44,WIWATUL,-21.092833,988,167.363667,0,1
MARE,98815001,41,LA ROCHE,-21.4815,988,168.035667,0,1
MONT-DORE,98817005,21,LA COULEE,-22.229833,988,166.600333,0,1
MONT-DORE,98817104,159,GORO_USINE,-22.3395,988,166.908667,0,1
NOUMEA,98818001,69,NOUMEA,-22.276,988,166.452833,1,1
NOUMEA,98818002,3,MAGENTA,-22.260333,988,166.473667,1,1
NOUMEA,98818003,3,PHARE AMEDEE,-22.478333,988,166.467333,0,1
OUVEA,98820001,7,OULOUP,-20.639167,988,166.571,0,1
PAITA,98821001,37,LA TONTOUTA,-22.017333,988,166.222333,1,1
PAITA,98821005,23,PORT LAGUERRE,-22.104667,988,166.319833,0,1
POINDIMIE,98822001,14,POINDIMIE,-20.9325,988,165.328,0,1
POYA,98827001,7,POYA,-21.345333,988,165.157,0,1
POYA,98827002,82,NEPOUI,-21.318167,988,165.002167,1,1
TOUHO,98830002,2,TOUHO AEROD.,-20.789333,988,165.2545,0,1
YATE,98832002,25,YATE MRIE,-22.1565,988,166.939,0,1
YATE,98832006,171,RIVIERE BLANCHE,-22.132667,988,166.726333,0,1
YATE,98832101,298,GORO_ANCIENNE_PEPINIERE,-22.269167,988,166.9675,0,1
